FrameIndex,TimeSec,LevelIndex,CPU_Frame_Total,CPU_Update_Total,CPU_Render_Total,CPU_BeginDraw,CPU_Draw_Total,CPU_Renderer_Draw,CPU_Level_Render,CPU_Present,CPU_Render_Priority,CPU_Render_Shadow,CPU_Render_NonBlend,CPU_Render_OutlineMask,CPU_Render_Lights,CPU_Render_Combined,CPU_Render_PostProcess,CPU_Render_NonLight,CPU_Render_Blend,CPU_Render_UI,CPU_Render_Debug,CPU_RenderProfile_BindAndDraw,CPU_Model_BindBoneMatrices,CPU_Mesh_BindBoneMatrices,CPU_Model_BindMaterial,CPU_Draw_Text,CPU_Render_ProfilerOverlay,GPU_Frame_Total,GPU_Render_Shadow,GPU_Render_NonBlend,GPU_Render_Lights,GPU_Render_Combined,GPU_Render_Blend,GPU_Render_UI,DrawCalls_Total,DrawCalls_Shadow,DrawCalls_NonBlend,Triangles_Total,Triangles_Shadow,Triangles_NonBlend,Objects_Shadow,Objects_NonBlend,ShaderBeginCount,MaterialBindCount,TextureBindCount,TextDrawCalls
230,6.2404,3,22.9858,3.2681,19.7144,0.0024,19.3732,18.9386,0.2542,0.3359,0.0259,5.2452,6.3151,7.2084,0.0383,0.0213,0.017,0.0007,0.0016,0.0022,0.0569,5.6439,5.6064,5.5254,0.5864,0.1458,0.1756,4.40444,3.68476,0.42752,0.13256,0.06044,0,4e-05,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
231,6.26071,3,20.1152,2.2787,17.8338,0.002,17.5739,17.1562,0.2529,0.2552,0.0208,3.9095,8.8027,4.2852,0.036,0.0248,0.0162,0.0008,0.0024,0.0021,0.0504,8.0511,5.0767,5.0157,0.5456,0.1267,0.1604,2.43892,1.72192,0.42476,0.13204,0.06016,0,4e-05,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
232,6.27988,3,18.9893,2.7194,16.2672,0.0025,15.975,15.5928,0.2157,0.2867,0.0254,5.9086,5.955,3.6044,0.0232,0.017,0.0118,0.0004,0.0017,0.0012,0.0396,5.3196,5.1423,5.0758,0.4935,0.1277,0.162,1.61736,0.93392,0.39192,0.13256,0.05956,0,4e-05,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
233,6.30403,3,23.9243,2.3604,21.5612,0.0019,21.2079,20.5133,0.4606,0.3487,0.0204,6.7803,7.457,6.0735,0.0445,0.0269,0.0141,0.0006,0.0015,0.0018,0.0874,6.8189,5.6597,5.5697,0.5028,0.2176,0.2294,2.70104,0.93376,1.47732,0.13216,0.05932,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
234,6.32365,3,19.4301,2.7989,16.628,0.0021,16.2211,15.7793,0.2716,0.4015,0.0297,4.083,5.8511,5.6983,0.031,0.0205,0.013,0.0005,0.0015,0.0016,0.0439,5.2042,5.0947,5.0267,0.5002,0.1341,0.1654,1.78948,1.08016,0.41944,0.13204,0.06016,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
235,6.34698,3,22.9803,2.947,20.0295,0.0023,19.6976,19.2925,0.2275,0.327,0.0243,4.9551,10.4277,3.7735,0.0291,0.0185,0.0124,0.0005,0.0015,0.0015,0.0433,9.64,5.8264,5.7373,0.6944,0.1319,0.1724,2.75824,2.04596,0.42048,0.13188,0.06012,0,0,481,189,201,1003491,427719,515289,13,15,481,1121,1141,6
236,6.3715,3,24.0889,2.5987,21.4864,0.0025,20.9875,20.3819,0.3433,0.4934,0.0267,7.4118,6.8834,5.8915,0.0428,0.0281,0.0175,0.001,0.0017,0.002,0.0682,6.211,6.0155,5.9143,0.5842,0.2001,0.2566,2.44208,0.92584,1.22824,0.13212,0.05952,0,0,481,189,201,1003491,427719,515289,13,15,481,1121,1141,6
237,6.39259,3,20.8288,2.6543,18.1719,0.0023,17.8265,17.3427,0.2956,0.34,0.0217,4.1665,6.7207,6.2923,0.0344,0.0195,0.0121,0.0006,0.0017,0.0014,0.0655,6.0975,5.2076,5.1401,0.5167,0.1497,0.1838,2.44616,1.75028,0.41256,0.12812,0.05836,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
238,6.41484,3,21.968,3.1799,18.7852,0.0024,18.4447,17.9483,0.2945,0.335,0.0333,6.0748,8.0789,3.6456,0.0279,0.02,0.013,0.0004,0.0015,0.0016,0.0457,7.3229,5.4567,5.3781,0.6063,0.1525,0.1966,2.50996,1.80244,0.41536,0.13188,0.0604,0,0,481,189,201,1003491,427719,515289,13,15,481,1121,1141,6
239,6.43494,3,19.9179,2.8971,17.0179,0.0024,16.4566,15.8916,0.2763,0.5546,0.0273,5.9039,5.9417,3.857,0.0398,0.0292,0.0174,0.0007,0.0023,0.0025,0.0636,5.2799,5.1333,5.063,0.5012,0.2093,0.2821,7.61964,0.93848,6.38928,0.13236,0.06044,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
240,6.45721,3,21.9871,2.6472,19.3363,0.0025,19.0728,18.5134,0.3636,0.257,0.0282,5.6075,5.7608,7.0038,0.0295,0.0198,0.0122,0.0005,0.0014,0.0017,0.0425,5.1564,5.2271,5.157,0.4656,0.1882,0.1906,4.40564,3.75656,0.38452,0.11636,0.05508,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
241,6.47637,3,18.9826,2.5822,16.3977,0.0019,16.148,15.7528,0.2197,0.2451,0.0205,4.2995,7.6906,3.6412,0.0234,0.0174,0.0114,0.0005,0.0017,0.0012,0.0408,6.9719,5.0634,4.9987,0.5544,0.1306,0.1714,2.129,1.52508,0.35992,0.10688,0.05168,4e-05,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
242,6.49729,3,20.6482,2.2297,18.4157,0.0019,18.1329,17.7534,0.2143,0.2781,0.0194,4.0273,9.8167,3.7812,0.0261,0.019,0.012,0.0006,0.0013,0.0018,0.0436,9.1545,5.1255,5.06,0.5287,0.1258,0.1612,1.51012,0.87112,0.3668,0.12012,0.0568,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
243,6.51687,3,19.2857,3.1188,16.1629,0.0027,15.8407,15.3739,0.2597,0.3166,0.0263,5.7992,5.4621,3.9567,0.035,0.0231,0.0131,0.0005,0.002,0.0016,0.0491,4.8673,5.0976,5.0326,0.4568,0.1528,0.2021,2.46996,1.78348,0.41068,0.12452,0.05704,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
244,6.54262,3,25.5243,3.2818,22.239,0.002,21.9334,21.3887,0.3189,0.3007,0.0359,7.7665,7.0986,6.2817,0.052,0.0393,0.0255,0.0009,0.0031,0.0036,0.0735,6.4137,5.8736,5.7844,0.5503,0.1706,0.2202,2.431,1.72812,0.41216,0.13204,0.05944,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
245,6.56413,3,21.3119,2.4684,18.8402,0.0022,18.4989,17.6656,0.5505,0.3357,0.0276,3.9725,9.2663,4.2764,0.0308,0.0205,0.0122,0.0006,0.0019,0.0014,0.0495,8.5961,5.7642,5.6741,0.541,0.2129,0.2761,1.55712,0.82008,0.48756,0.11172,0.05244,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
246,6.58386,3,19.3877,2.8257,16.5581,0.0024,16.13,15.7254,0.2289,0.4226,0.0272,5.9944,5.7837,3.8078,0.0285,0.021,0.0125,0.0006,0.0016,0.0021,0.0413,5.1366,5.1799,5.1124,0.4757,0.1276,0.1711,2.22816,0.8422,1.12632,0.11636,0.05588,4e-05,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
247,6.60969,3,25.4915,2.9607,22.5269,0.0024,21.9909,21.1785,0.5511,0.5304,0.0213,7.3473,6.9849,6.5851,0.0452,0.0656,0.0155,0.0007,0.0017,0.0021,0.1024,6.2927,5.5854,5.4878,0.5792,0.2082,0.2548,2.58036,1.86592,0.42684,0.1322,0.06064,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
248,6.63068,3,20.7647,2.1557,18.6055,0.002,18.2315,17.5948,0.3416,0.369,0.0222,4.2807,8.9931,4.1307,0.0436,0.0277,0.0191,0.0006,0.0019,0.002,0.0657,8.1665,5.6426,5.5534,0.8106,0.2152,0.2893,2.07412,1.44888,0.37664,0.11176,0.05264,4e-05,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
249,6.65619,3,25.3011,2.8337,22.4643,0.0025,22.0706,21.3573,0.4828,0.3877,0.0283,6.487,7.4685,6.7213,0.07,0.3438,0.056,0.0012,0.0047,0.0027,0.1624,6.7846,5.5496,5.4495,0.5383,0.1929,0.2245,2.70028,1.97944,0.42644,0.13212,0.06364,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
250,6.67525,3,18.8568,2.7072,16.1466,0.0022,15.5418,15.018,0.2531,0.5994,0.024,3.9804,6.6931,4.1991,0.0312,0.018,0.0123,0.0004,0.0019,0.0014,0.0506,6.0009,5.0416,4.9761,0.6384,0.1939,0.2653,2.32204,1.68184,0.38432,0.11504,0.05372,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
251,6.69607,3,20.621,2.255,18.3636,0.0018,18.0785,17.4822,0.3282,0.2803,0.0217,3.9796,7.5768,5.7259,0.0453,0.0323,0.022,0.0012,0.0024,0.0022,0.0653,6.9067,5.2963,5.2232,0.5071,0.2009,0.262,1.80208,1.10912,0.41572,0.12712,0.05768,0,4e-05,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
252,6.71809,3,21.7951,2.4692,19.3233,0.0021,18.9037,18.3346,0.3493,0.4146,0.0235,7.7037,6.1502,4.3327,0.0351,0.0205,0.0131,0.0004,0.0015,0.0019,0.0459,5.5097,5.9423,5.8551,0.5053,0.1609,0.2144,1.70864,1.02244,0.41428,0.12568,0.05752,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
253,6.73726,3,18.8558,2.6996,16.1525,0.0022,15.728,15.007,0.4501,0.4193,0.0276,4.5098,5.7979,4.5037,0.0401,0.0235,0.0143,0.0006,0.0017,0.0016,0.0802,5.1523,5.1814,5.0994,0.5106,0.26,0.2653,1.76544,1.06496,0.41624,0.1284,0.05964,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
254,6.75988,3,22.4161,2.4932,19.9201,0.0023,19.4778,18.9795,0.3209,0.4372,0.0261,6.3821,6.7833,5.5832,0.0665,0.0213,0.0247,0.013,0.0134,0.0027,0.0527,6.0583,5.3549,5.2742,0.6104,0.1398,0.1726,4.7462,4.05312,0.41736,0.12376,0.05764,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
255,6.77866,3,18.5781,2.1141,16.4615,0.0021,16.1982,15.8087,0.2218,0.2584,0.0226,3.9141,7.796,3.9615,0.0301,0.0199,0.0126,0.0006,0.0015,0.0014,0.0431,7.0714,5.1362,5.0713,0.5761,0.1287,0.1636,1.76672,1.14148,0.38012,0.11032,0.05268,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
256,6.79974,3,20.8423,2.09,18.7496,0.0017,18.4445,17.8789,0.3478,0.3006,0.0215,4.1483,9.9291,3.6559,0.0368,0.0202,0.0127,0.0005,0.0015,0.0014,0.0454,9.2438,5.3178,5.2471,0.6247,0.1715,0.2133,1.84676,0.93156,0.56288,0.13232,0.06372,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
257,6.82185,3,21.8656,2.5183,19.3436,0.0025,18.9531,18.1876,0.5133,0.384,0.0234,6.5418,5.7645,5.6264,0.0461,0.0369,0.026,0.001,0.0029,0.0022,0.1069,5.0801,5.3666,5.2938,0.4818,0.234,0.2447,2.80736,2.12472,0.41368,0.12368,0.05772,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
258,6.8441,3,22.0382,2.611,19.4239,0.0021,19.0436,18.4369,0.3937,0.3749,0.0232,4.5642,8.6101,5.1142,0.0347,0.0211,0.0121,0.0005,0.0018,0.0017,0.0475,7.8346,5.7884,5.6951,0.7325,0.1701,0.2079,1.74848,1.08604,0.396,0.11928,0.05624,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
259,6.86513,3,20.7971,2.1501,18.6435,0.0021,18.3098,17.8072,0.2822,0.328,0.0214,4.0326,9.3382,4.2781,0.0326,0.0249,0.0152,0.0005,0.0019,0.0018,0.0537,8.5581,5.2718,5.2025,0.6461,0.1645,0.2156,2.87192,2.18952,0.40776,0.1244,0.0574,4e-05,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
260,6.88474,3,19.3368,3.0211,16.3122,0.0022,15.9446,15.473,0.2647,0.3621,0.0235,5.8066,5.4444,4.0597,0.0371,0.022,0.0139,0.0006,0.0015,0.0017,0.0566,4.8607,5.1611,5.0966,0.4584,0.1571,0.2025,2.4194,1.72168,0.4174,0.1282,0.05808,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
261,6.9088,3,23.8272,2.5648,21.2595,0.002,20.966,20.5575,0.2381,0.2885,0.0247,6.968,7.3382,6.0968,0.0336,0.0221,0.013,0.0007,0.0017,0.0027,0.05,6.4446,4.9456,4.8856,0.6656,0.1295,0.1664,5.97608,5.24528,0.43916,0.13252,0.0608,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
262,6.92748,3,18.4849,2.0968,16.3856,0.0021,16.0404,15.4362,0.3421,0.3395,0.0225,3.9007,7.2337,4.1276,0.0437,0.026,0.0193,0.0007,0.0032,0.0025,0.0496,6.5004,5.0269,4.9523,0.6223,0.1894,0.2569,2.23272,1.5762,0.40104,0.11644,0.05472,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
263,6.94932,3,21.6164,2.4377,19.1752,0.0022,18.641,18.2372,0.2259,0.5287,0.0274,5.6636,8.7872,3.6469,0.027,0.0189,0.0128,0.0005,0.0015,0.0013,0.0446,8.0998,5.2732,5.1996,0.5127,0.1304,0.1733,1.56772,0.90404,0.387,0.12588,0.0574,0,0,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
264,6.98312,3,29.9334,3.3196,26.6088,0.0035,26.2259,25.557,0.3681,0.375,0.0362,10.8156,8.5334,5.9857,0.0453,0.0338,0.02,0.0011,0.0024,0.0022,0.0729,7.7473,6.4858,6.3414,0.6617,0.2286,0.2933,2.43884,1.7238,0.42248,0.13224,0.06112,0,4e-05,482,189,202,1004619,427719,516417,13,15,482,1128,1148,6
265,7.00787,3,24.3445,2.4609,21.8798,0.0021,21.4747,21.0503,0.2469,0.3995,0.0307,6.2177,8.1624,6.5207,0.0315,0.0203,0.0127,0.0005,0.0015,0.0014,0.0457,7.4182,5.2467,5.1744,0.679,0.1352,0.1729,2.5076,0.94236,1.32944,0.10212,0.05024,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
266,7.02581,3,17.697,2.1534,15.5406,0.0022,15.2732,14.8444,0.2593,0.2626,0.0208,3.9215,6.4998,4.2825,0.0302,0.022,0.0131,0.0007,0.0016,0.0019,0.0451,5.7982,5.1181,5.0545,0.6529,0.1319,0.1653,1.27912,0.73068,0.33584,0.09392,0.04868,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
267,7.04678,3,20.59,2.2513,18.3356,0.002,18.0202,17.5938,0.2533,0.3103,0.023,7.471,6.3492,3.6357,0.0302,0.0187,0.0115,0.0005,0.0016,0.0016,0.0456,5.6841,5.1558,5.0854,0.5453,0.1314,0.1689,2.35484,1.6664,0.415,0.12592,0.05792,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
268,7.07378,3,26.7382,2.138,24.597,0.0019,24.2651,23.688,0.3397,0.3268,0.0217,7.1215,11.2703,5.155,0.0299,0.0201,0.0136,0.0004,0.0018,0.0016,0.0468,10.5693,5.1839,5.1145,0.6805,0.1845,0.2329,2.2602,0.94224,1.03004,0.1324,0.06056,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
269,7.09563,3,21.551,2.9123,18.6345,0.0025,18.3251,17.747,0.3858,0.3036,0.0337,4.5909,8.8664,4.1142,0.0368,0.0224,0.0153,0.0005,0.0019,0.0022,0.0565,8.0053,5.2826,5.2132,0.7088,0.1699,0.1856,2.66308,0.83284,1.58052,0.11264,0.05424,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
270,7.11726,3,21.3488,2.736,18.6089,0.0028,18.2599,17.6929,0.3663,0.3427,0.0267,6.6245,6.9377,3.9719,0.034,0.022,0.0152,0.0006,0.0017,0.0016,0.051,6.2449,5.1738,5.1057,0.6524,0.1621,0.1953,1.38528,0.79636,0.3544,0.10576,0.0522,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
271,7.13924,3,21.2045,3.6043,17.5954,0.0029,17.2164,16.5623,0.4423,0.3728,0.0385,4.6009,5.8686,5.8779,0.0365,0.0231,0.0162,0.0008,0.0025,0.0027,0.088,5.2185,5.2712,5.2064,0.5052,0.1852,0.2056,2.10968,1.48664,0.37784,0.11132,0.05336,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
272,7.16047,3,20.9862,2.3982,18.5843,0.0023,18.1124,17.4422,0.3568,0.4662,0.0243,4.5632,7.1485,5.57,0.0328,0.0197,0.0169,0.0007,0.0027,0.002,0.0546,6.3891,5.2913,5.2203,0.6078,0.2347,0.3081,2.7468,0.87116,1.61756,0.1174,0.05632,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
273,7.18095,3,20.179,2.3836,17.7912,0.0021,17.4286,16.7363,0.4284,0.3572,0.0221,4.0433,8.8346,3.7187,0.0279,0.0197,0.0136,0.0005,0.0021,0.0016,0.0469,7.995,5.304,5.2384,0.7854,0.1987,0.2578,1.8514,1.241,0.37704,0.10516,0.05152,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
274,7.20198,3,20.7331,2.5656,18.1608,0.0024,17.8179,17.3636,0.2821,0.3373,0.0234,8.0399,5.5834,3.6159,0.0232,0.0174,0.012,0.0006,0.0014,0.0016,0.0399,4.9879,5.1471,5.0861,0.458,0.1324,0.1673,1.5564,0.89648,0.39148,0.12368,0.05736,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
275,7.22227,3,20.0331,2.4446,17.5851,0.0022,17.2662,16.7157,0.3126,0.3131,0.0214,4.5767,6.322,5.6539,0.0364,0.0263,0.0155,0.0006,0.002,0.0018,0.0536,5.7257,5.3183,5.2476,0.441,0.1777,0.2321,1.634,0.9438,0.40596,0.13224,0.06116,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
276,7.24001,3,17.4917,2.6062,14.8823,0.0027,14.6245,14.2478,0.211,0.2525,0.0251,3.9541,6.1296,4.0399,0.0232,0.0175,0.0112,0.0004,0.0013,0.0018,0.0389,5.4691,4.863,4.8042,0.555,0.1194,0.1609,1.68996,1.00124,0.40488,0.13244,0.06064,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
277,7.26118,3,20.9958,2.0492,18.9444,0.0016,18.5133,18.0728,0.26,0.4264,0.0196,4.1146,8.1602,5.612,0.0399,0.0296,0.018,0.0006,0.0023,0.0024,0.0675,7.3976,5.292,5.2238,0.8101,0.1356,0.1752,1.75592,1.04392,0.4264,0.132,0.06104,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
278,7.28359,3,21.9522,2.5447,19.4037,0.0025,19.056,18.5464,0.326,0.3419,0.0279,4.7411,7.576,6.0154,0.0449,0.0362,0.0248,0.0008,0.0027,0.0025,0.0664,6.9135,5.8583,5.7703,0.5582,0.1494,0.1779,1.72576,1.01484,0.42556,0.13224,0.061,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
279,7.30828,3,24.4879,2.4064,22.0786,0.0021,21.7297,21.1739,0.3208,0.3426,0.0236,7.7042,7.1785,6.12,0.0339,0.0255,0.0161,0.0005,0.0022,0.002,0.061,6.4742,6.2311,6.1326,0.6802,0.1796,0.2304,2.22828,1.57112,0.3994,0.11856,0.0554,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
280,7.33043,3,21.8679,2.9289,18.9088,0.0027,18.4909,17.943,0.2803,0.4121,0.0264,4.0427,8.773,4.9747,0.0342,0.0238,0.0132,0.0005,0.0018,0.002,0.0458,7.8083,5.3986,5.3311,0.6375,0.1516,0.2623,2.16348,1.5274,0.39056,0.11152,0.05336,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
281,7.35101,3,20.3526,2.4005,17.9488,0.0023,17.6302,17.2428,0.2204,0.313,0.0274,7.4102,6.0315,3.6723,0.0231,0.0173,0.0114,0.0004,0.0018,0.0013,0.0415,5.3656,5.4726,5.3981,0.4815,0.1242,0.1618,1.40752,0.80944,0.35944,0.10744,0.05208,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
282,7.37167,3,20.4396,2.8455,17.5908,0.0023,17.1693,16.4636,0.4292,0.4161,0.034,6.9261,5.4144,3.9223,0.0331,0.0269,0.0173,0.0006,0.0021,0.0021,0.0787,4.8256,5.0991,5.0264,0.4387,0.245,0.2711,2.6352,1.95968,0.40872,0.1226,0.05688,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
283,7.39224,3,20.3201,2.2924,18.0244,0.002,17.7539,17.3397,0.2444,0.2658,0.0214,4.288,6.9183,5.9824,0.033,0.0211,0.0132,0.0005,0.002,0.0019,0.0527,6.2379,5.0271,4.959,0.5472,0.1336,0.1654,1.76144,1.06336,0.42036,0.12724,0.05828,4e-05,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
284,7.41511,3,22.635,2.1728,20.4595,0.0018,20.1342,19.6747,0.2903,0.3202,0.0207,3.9219,7.6973,7.6591,0.0588,0.0211,0.0157,0.0004,0.0015,0.0016,0.2686,6.9813,4.9408,4.8754,0.5291,0.1331,0.1656,1.63224,0.99004,0.3976,0.11248,0.05348,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
285,7.43379,3,18.4063,2.3065,16.0959,0.0024,15.8096,15.4231,0.2186,0.2808,0.0236,4.9372,6.4079,3.9542,0.0227,0.017,0.0115,0.0004,0.0014,0.0017,0.0403,5.6451,5.2694,5.2012,0.5663,0.1251,0.163,1.52892,0.8414,0.44108,0.11232,0.05324,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
286,7.45359,3,19.5738,2.2426,17.3283,0.0021,17.025,16.2781,0.5018,0.2984,0.0195,5.3507,6.1463,4.5714,0.0383,0.0284,0.0201,0.0005,0.0021,0.0019,0.0933,5.5044,5.0244,4.9606,0.5581,0.1736,0.2402,1.91784,0.94052,0.47372,0.13244,0.278,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
287,7.47627,3,22.4837,2.2171,20.2639,0.0021,19.8604,19.2485,0.3244,0.3989,0.0188,5.3646,6.1186,7.4916,0.1116,0.0263,0.0203,0.0007,0.0023,0.0016,0.0858,5.4344,5.3577,5.2853,0.5286,0.2185,0.2826,2.55332,1.84044,0.4298,0.132,0.06048,4e-05,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
288,7.49673,3,20.2411,2.5407,17.6967,0.0021,17.4389,17.0551,0.2162,0.253,0.0216,4.2491,8.8991,3.7683,0.021,0.0174,0.0117,0.0005,0.0016,0.0015,0.0585,8.1695,5.0888,5.0247,0.5952,0.1241,0.1632,2.55448,1.84256,0.42892,0.13216,0.05936,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
289,7.51584,3,18.9302,2.2981,16.629,0.0021,16.307,15.7674,0.3654,0.3171,0.0208,4.1208,7.6929,3.7944,0.0319,0.0254,0.0129,0.0007,0.0022,0.0019,0.0578,7.042,5.1018,5.0375,0.48,0.144,0.1693,1.62792,0.94128,0.40556,0.13212,0.05952,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
290,7.53578,3,19.7401,2.6504,17.0869,0.002,16.7208,16.2621,0.2161,0.3619,0.0212,6.6078,5.9169,3.615,0.0222,0.0168,0.0117,0.0003,0.0013,0.0013,0.043,5.2965,5.1761,5.1124,0.4563,0.1753,0.2376,3.07004,2.35664,0.42564,0.1322,0.06064,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
291,7.55906,3,23.029,2.7405,20.2857,0.0025,19.9132,19.2069,0.3465,0.367,0.024,6.0124,5.8662,7.1816,0.0328,0.0218,0.0112,0.0005,0.0014,0.0014,0.0479,5.2154,5.0909,5.0197,0.4878,0.2523,0.3549,4.6768,3.9494,0.43992,0.13236,0.06028,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
292,7.5782,3,18.9202,2.2647,16.6527,0.002,16.3638,15.6719,0.3844,0.2839,0.0203,3.916,6.883,4.7275,0.0327,0.0227,0.0133,0.0006,0.0017,0.0016,0.047,6.1933,5.0972,5.0372,0.5759,0.2469,0.3026,2.28796,1.63672,0.39184,0.11848,0.05564,4e-05,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
293,7.5999,3,21.1682,2.6868,18.4773,0.002,18.1836,17.7983,0.2147,0.2887,0.0205,6.6204,7.4693,3.5908,0.0215,0.0173,0.0117,0.0003,0.0014,0.0015,0.0393,6.841,5.275,5.2051,0.4752,0.1216,0.1663,2.59516,0.92244,1.40024,0.12576,0.05748,0,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
294,7.62351,3,23.0417,2.5803,20.4575,0.0022,20.145,19.7184,0.2551,0.3072,0.0265,7.7134,5.9241,5.8752,0.0304,0.0194,0.0161,0.0006,0.0024,0.002,0.1018,5.301,5.5686,5.489,0.4931,0.1322,0.1664,2.4148,0.9372,1.19288,0.13232,0.05992,4e-05,0,481,189,201,1004615,427719,516413,13,15,481,1121,1141,6
295,7.6426,3,18.4348,2.5143,15.9166,0.0024,15.6318,14.8622,0.4932,0.2799,0.0216,3.9249,5.6971,5.0488,0.0331,0.0227,0.0207,0.0005,0.0014,0.0013,0.0858,5.068,4.9703,4.9065,0.5007,0.2859,0.2717,2.36636,1.68,0.41204,0.1266,0.05816,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
296,7.664,3,20.8767,2.3346,18.5386,0.0023,18.2115,17.8128,0.2276,0.3213,0.026,5.4347,6.8247,5.4194,0.028,0.0185,0.0122,0.0005,0.0013,0.0016,0.0408,6.1606,5.0927,5.0137,0.4988,0.1301,0.1666,4.52296,3.81388,0.4228,0.132,0.06048,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
297,7.68565,3,21.1309,2.3529,18.7746,0.002,18.4654,17.9086,0.3484,0.3045,0.0216,7.0444,6.9368,3.7406,0.0369,0.0317,0.0192,0.0007,0.0017,0.0016,0.0674,6.229,4.9985,4.9323,0.5368,0.162,0.2031,2.04056,1.37556,0.40056,0.1216,0.05656,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
298,7.70926,3,22.8589,3.1207,19.7347,0.0029,19.413,18.7206,0.3649,0.3154,0.0308,6.0972,5.5626,6.9017,0.0317,0.0208,0.0129,0.0005,0.0018,0.0017,0.0534,4.9554,5.2561,5.1873,0.4684,0.3076,0.3216,4.44004,1.02432,3.16372,0.11524,0.05404,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
299,7.73123,3,21.4834,2.7837,18.6965,0.0022,18.3695,17.9625,0.2361,0.3221,0.0261,4.302,9.831,3.6954,0.0261,0.0189,0.012,0.0007,0.0013,0.0014,0.0426,9.1616,5.0758,5.0118,0.7498,0.13,0.1663,2.06084,1.45556,0.36896,0.1082,0.05256,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
